# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=Cp1252
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.flatbuffers.bench.FlatBuffersCar.flatDecode

# Run progress: 0.00% complete, ETA 00:17:40
# Fork: 1 of 10
# Warmup Iteration   1: n = 36619, mean = 35 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 0, 427, 428, 855, 28519, 59008 ns/op
# Warmup Iteration   2: n = 23563, mean = 46 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 856, 1282 ns/op
# Warmup Iteration   3: n = 10432, mean = 57 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 837, 855 ns/op
Iteration   1: n = 10319, mean = 56 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 841, 855 ns/op
Iteration  11: n = 11810, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 1710, 3420, 6608, 6840 ns/op
Iteration  12: n = 11628, mean = 1562 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 6630, 6840 ns/op
Iteration  13: n = 11681, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 2992, 515926, 616448 ns/op
Iteration  14: n = 11643, mean = 1563 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 37169, 43136 ns/op
Iteration  15: n = 11634, mean = 1563 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 28148, 32480 ns/op
Iteration  16: n = 11572, mean = 1572 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 24476, 25216 ns/op
Iteration  17: n = 11607, mean = 1615 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 5294, 486181, 575488 ns/op
Iteration  18: n = 11206, mean = 1618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 2992, 4272, 6357, 6408 ns/op
Iteration  19: n = 11756, mean = 1594 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3096, 523164, 633856 ns/op
Iteration  20: n = 11696, mean = 1557 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4704, 26769, 28224 ns/op
Iteration  21: n = 11706, mean = 1556 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 6548, 6840 ns/op
Iteration  22: n = 11533, mean = 1586 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 5128, 104621, 113280 ns/op
Iteration  23: n = 11714, mean = 1553 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3420, 102161, 113664 ns/op
Iteration  24: n = 11646, mean = 1615 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 600654, 717824 ns/op
Iteration  25: n = 11524, mean = 1571 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 39607, 43584 ns/op
Iteration  26: n = 11437, mean = 1646 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 4704, 590155, 684032 ns/op
Iteration  27: n = 10666, mean = 1698 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 2992, 4416, 136803, 145664 ns/op
Iteration  28: n = 11893, mean = 1542 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3420, 14864, 16240 ns/op
Iteration  29: n = 11664, mean = 1573 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 51426, 52992 ns/op
Iteration  30: n = 11695, mean = 1571 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 94485, 110208 ns/op
Iteration  31: n = 11669, mean = 1620 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 573962, 675840 ns/op
Iteration  32: n = 11603, mean = 1622 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 535853, 634880 ns/op
Iteration  33: n = 11619, mean = 1722 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 4704, 679434, 703488 ns/op
Iteration  34: n = 11629, mean = 1561 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 16655, 18816 ns/op
Iteration  35: n = 11669, mean = 1553 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 5057, 5128 ns/op
Iteration  36: n = 11620, mean = 1563 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 24034, 27360 ns/op
Iteration  37: n = 11624, mean = 1566 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 24176, 25216 ns/op
Iteration  38: n = 11620, mean = 1565 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 8853, 9408 ns/op
Iteration  39: n = 11554, mean = 1724 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 624687, 627712 ns/op
Iteration  40: n = 11585, mean = 1698 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 806692, 856064 ns/op
Iteration  41: n = 11580, mean = 1559 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 15547, 17504 ns/op
Iteration  42: n = 11694, mean = 1598 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3420, 475577, 566272 ns/op
Iteration  43: n = 11498, mean = 1575 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 3848, 5919, 5984 ns/op
Iteration  44: n = 11609, mean = 1577 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 45064, 50432 ns/op
Iteration  45: n = 11559, mean = 1647 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 5128, 724508, 836608 ns/op
Iteration  46: n = 11824, mean = 1535 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 2992, 46434, 51264 ns/op
Iteration  47: n = 11616, mean = 1613 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 540892, 635904 ns/op
Iteration  48: n = 11636, mean = 1563 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 6629, 6840 ns/op
Iteration  49: n = 11540, mean = 1568 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2817, 4704, 18932, 20512 ns/op
Iteration  50: n = 11731, mean = 1550 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4272, 19082, 19232 ns/op

# Run progress: 90.00% complete, ETA 00:02:08
# Fork: 9 of 10
# Warmup Iteration   1: n = 19563, mean = 2475 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 9824, 119011, 1558916, 2510848 ns/op
# Warmup Iteration   2: n = 12555, mean = 1498 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 14145, 116151, 120960 ns/op
# Warmup Iteration   3: n = 12353, mean = 1533 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5252, 127289, 134912 ns/op
Iteration   1: n = 12753, mean = 1458 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2564, 14537, 17952 ns/op
Iteration   2: n = 12698, mean = 1469 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2992, 16075, 19648 ns/op
Iteration   3: n = 12470, mean = 1488 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 5560, 5560 ns/op
Iteration   4: n = 12324, mean = 1504 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 44114, 51264 ns/op
Iteration   5: n = 12479, mean = 1473 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2992, 98349, 115840 ns/op
Iteration   6: n = 12215, mean = 1494 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 53149, 56000 ns/op
Iteration   7: n = 12215, mean = 1509 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2496, 5036, 106404, 124416 ns/op
Iteration   8: n = 12012, mean = 1533 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 3848, 111382, 112000 ns/op
Iteration   9: n = 12335, mean = 1480 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 7720, 8120 ns/op
Iteration  10: n = 12241, mean = 1528 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5025, 108521, 111104 ns/op
Iteration  11: n = 12164, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 5058, 114922, 116224 ns/op
Iteration  12: n = 11530, mean = 1606 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 4272, 6408, 142996, 145152 ns/op
Iteration  13: n = 12337, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 3420, 379571, 493568 ns/op
Iteration  14: n = 12207, mean = 1603 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 24604, 503140, 611328 ns/op
Iteration  15: n = 11630, mean = 1573 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 2992, 4431, 101626, 111104 ns/op
Iteration  16: n = 12218, mean = 1542 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 414871, 519168 ns/op
Iteration  17: n = 12320, mean = 1490 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 46293, 53824 ns/op
Iteration  18: n = 12346, mean = 1565 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 846990, 1093632 ns/op
Iteration  19: n = 12216, mean = 1504 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 52076, 52544 ns/op
Iteration  20: n = 12238, mean = 1550 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 426901, 517120 ns/op
Iteration  21: n = 12422, mean = 1471 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 2992, 44711, 52992 ns/op
Iteration  22: n = 12751, mean = 1456 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 3848, 10634, 12400 ns/op
Iteration  23: n = 12614, mean = 1533 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 4602, 458663, 578560 ns/op
Iteration  24: n = 12421, mean = 1543 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 533846, 668672 ns/op
Iteration  25: n = 12376, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 6003, 6408 ns/op
Iteration  26: n = 12408, mean = 1566 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4527, 543721, 549888 ns/op
Iteration  27: n = 12492, mean = 1473 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 19790, 24800 ns/op
Iteration  28: n = 12393, mean = 1488 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 25514, 27360 ns/op
Iteration  29: n = 12244, mean = 1494 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 32800, 40192 ns/op
Iteration  30: n = 12240, mean = 1492 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 55165, 55552 ns/op
Iteration  31: n = 12456, mean = 1628 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4507, 651352, 656384 ns/op
Iteration  32: n = 12395, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3009, 4704, 4704, 4704 ns/op
Iteration  33: n = 12435, mean = 1484 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 10392, 11536 ns/op
Iteration  34: n = 12122, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 99198, 110720 ns/op
Iteration  35: n = 12088, mean = 1564 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 437183, 539648 ns/op
Iteration  36: n = 11728, mean = 1562 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 2564, 4149, 4704, 45013, 45312 ns/op
Iteration  37: n = 12292, mean = 1543 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 5128, 575233, 729088 ns/op
Iteration  38: n = 12264, mean = 1545 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 486050, 594944 ns/op
Iteration  39: n = 12139, mean = 1539 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 158736, 171008 ns/op
Iteration  40: n = 12120, mean = 1543 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 482959, 598016 ns/op
Iteration  41: n = 12337, mean = 1490 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 92446, 103040 ns/op
Iteration  42: n = 12438, mean = 1479 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 40837, 42304 ns/op
Iteration  43: n = 12272, mean = 1499 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 54083, 54272 ns/op
Iteration  44: n = 12245, mean = 1502 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 94984, 107648 ns/op
Iteration  45: n = 12252, mean = 1532 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 6300, 106985, 107648 ns/op
Iteration  46: n = 12309, mean = 1517 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5128, 104299, 105600 ns/op
Iteration  47: n = 12269, mean = 1500 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 90578, 100864 ns/op
Iteration  48: n = 12267, mean = 1505 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 112905, 114560 ns/op
Iteration  49: n = 12146, mean = 1523 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 95489, 106880 ns/op
Iteration  50: n = 12251, mean = 1512 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4704, 92967, 105088 ns/op

# Run progress: 95.00% complete, ETA 00:01:04
# Fork: 10 of 10
# Warmup Iteration   1: n = 36467, mean = 2294 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 5128, 100684, 770968, 2289664 ns/op
# Warmup Iteration   2: n = 22536, mean = 1655 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 6840, 115783, 873472 ns/op
# Warmup Iteration   3: n = 11671, mean = 1587 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 1710, 3848, 113276, 114560 ns/op
Iteration   1: n = 11595, mean = 1577 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4704, 11580, 12400 ns/op
Iteration   2: n = 11442, mean = 1602 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 9824, 13618, 13680 ns/op
Iteration   3: n = 11629, mean = 1578 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4272, 6840, 6840 ns/op
Iteration   4: n = 11383, mean = 1601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 6408, 6408 ns/op
Iteration   5: n = 11388, mean = 1601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4320, 5128, 19054, 19232 ns/op
Iteration   6: n = 11425, mean = 1647 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4947, 560941, 653312 ns/op
Iteration   7: n = 11422, mean = 1644 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 537853, 623616 ns/op
Iteration   8: n = 11163, mean = 1622 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 5482, 7696, 7696 ns/op
Iteration   9: n = 11238, mean = 1611 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4601, 14113, 14960 ns/op
Iteration  10: n = 11130, mean = 1755 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 5496, 742771, 766976 ns/op
Iteration  11: n = 11321, mean = 1652 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 3848, 504109, 578560 ns/op
Iteration  12: n = 11389, mean = 1590 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 3848, 19327, 20928 ns/op
Iteration  13: n = 11402, mean = 1598 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4704, 5128, 17314, 19232 ns/op
Iteration  14: n = 11464, mean = 1650 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 632334, 737280 ns/op
Iteration  15: n = 11527, mean = 1577 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 17403, 19232 ns/op
Iteration  16: n = 11403, mean = 1635 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 5128, 451056, 521728 ns/op
Iteration  17: n = 11518, mean = 1709 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 792096, 809984 ns/op
Iteration  18: n = 11583, mean = 1567 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 7289, 7696 ns/op
Iteration  19: n = 11530, mean = 1575 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 11680, 12400 ns/op
Iteration  20: n = 11517, mean = 1619 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 437857, 515072 ns/op
Iteration  21: n = 11609, mean = 1562 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3587, 6496, 6840 ns/op
Iteration  22: n = 11570, mean = 1575 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 66672, 77824 ns/op
Iteration  23: n = 11521, mean = 1629 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 495298, 580608 ns/op
Iteration  24: n = 11562, mean = 1625 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 513191, 607232 ns/op
Iteration  25: n = 11559, mean = 1569 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 15422, 17088 ns/op
Iteration  26: n = 11512, mean = 1574 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 5128, 5128 ns/op
Iteration  27: n = 11563, mean = 1574 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 15217, 17088 ns/op
Iteration  28: n = 11479, mean = 1579 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 5128, 5128 ns/op
Iteration  29: n = 11647, mean = 1559 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4272, 18747, 20928 ns/op
Iteration  30: n = 10872, mean = 1662 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 2992, 6147, 57302, 60288 ns/op
